Date,Time,Open,High,Low,Close,Volume,OI
08/30/1993,00:00,460.54,463.8,459.91,461.34,1149080000,0
09/06/1993,00:00,461.34,462.07,453.75,461.72,1040620000,0
09/13/1993,00:00,461.7,463.38,456.31,458.83,1409100000,0
09/20/1993,00:00,458.84,459.91,449.64,457.63,1354020000,0
09/27/1993,00:00,457.63,462.17,457.63,461.28,1303790000,0
10/04/1993,00:00,461.28,463.15,456.4,460.31,1299830000,0
10/11/1993,00:00,460.31,471.1,460.31,469.5,1456600000,0
10/18/1993,00:00,469.5,470.04,463.27,463.27,1530690000,0
10/25/1993,00:00,463.27,468.76,462.05,467.83,1396460000,0
11/01/1993,00:00,467.83,469.11,454.36,459.57,1563240000,0
11/08/1993,00:00,459.57,465.84,458.78,465.39,1404210000,0
11/15/1993,00:00,465.39,467.24,460.03,462.6,1488410000,0
11/22/1993,00:00,462.6,463.63,457.08,463.06,861380000,0
11/29/1993,00:00,463.06,464.89,460.45,464.89,1377970000,0
12/06/1993,00:00,464.89,466.89,462.66,463.93,1425710000,0
12/13/1993,00:00,463.93,466.38,461.84,466.38,1511770000,0
12/20/1993,00:00,466.38,468.97,464.03,467.38,1028950000,0
12/27/1993,00:00,467.4,471.29,466.45,466.45,1006180000,0
01/03/1994,00:00,466.51,470.26,464.36,469.9,1687650000,0
01/10/1994,00:00,469.9,475.32,469.55,474.91,1518560000,0
01/17/1994,00:00,474.91,475.56,472.21,474.72,1510990000,0
01/24/1994,00:00,474.72,479.75,470.27,478.7,1587320000,0
01/31/1994,00:00,478.7,482.85,469.28,469.81,1671070000,0
02/07/1994,00:00,469.81,473.41,466.89,470.18,1540110000,0
02/14/1994,00:00,470.18,475.12,466.07,467.69,1498670000,0
02/21/1994,00:00,467.69,472.41,464.26,466.07,1197430000,0
02/28/1994,00:00,466.07,469.16,457.49,464.74,1537910000,0
03/07/1994,00:00,464.74,468.07,462.46,466.44,1566770000,0
03/14/1994,00:00,466.44,471.09,465.48,471.06,1637710000,0
03/21/1994,00:00,471.06,471.06,460.58,460.58,1364500000,0
03/28/1994,00:00,460.58,461.12,436.16,445.77,1386810000,0
04/04/1994,00:00,445.66,451.1,435.86,447.1,1565750000,0
04/11/1994,00:00,447.12,450.8,442.62,446.18,1363880000,0
04/18/1994,00:00,446.27,449.96,438.83,447.63,1635770000,0
04/25/1994,00:00,447.64,452.79,447.58,450.91,1169610000,0
05/02/1994,00:00,450.91,453.98,445.64,447.82,1399940000,0
05/09/1994,00:00,447.82,447.82,440.78,444.14,1350770000,0
05/16/1994,00:00,444.15,456.88,443.62,454.92,1482510000,0
05/23/1994,00:00,454.92,457.77,451.79,457.33,1226050000,0
05/30/1994,00:00,457.32,460.86,453.99,460.13,1039730000,0
06/06/1994,00:00,460.13,461.87,455.43,458.67,1225110000,0
06/13/1994,00:00,458.67,463.23,457.18,458.45,1431770000,0
06/20/1994,00:00,458.45,458.45,442.51,442.8,1297100000,0
06/27/1994,00:00,442.78,449.83,439.83,446.2,1274690000,0
07/04/1994,00:00,446.2,449.75,444.18,449.55,927900000,0
07/11/1994,00:00,449.56,454.33,444.65,454.16,1339250000,0
07/18/1994,00:00,454.41,455.71,450.69,453.11,1300550000,0
07/25/1994,00:00,453.1,459.33,451.36,458.26,1213370000,0
08/01/1994,00:00,458.28,462.77,456.08,457.09,1356180000,0
08/08/1994,00:00,457.08,462.27,456.66,461.94,1281290000,0
08/15/1994,00:00,461.97,465.91,459.89,463.68,1403060000,0
08/22/1994,00:00,463.61,474.65,461.46,473.8,1442970000,0
08/29/1994,00:00,473.89,477.59,470.67,470.99,1414230000,0
09/05/1994,00:00,471.0,473.4,466.55,468.18,1078370000,0
09/12/1994,00:00,468.18,474.81,466.15,471.19,1528200000,0
09/19/1994,00:00,471.21,473.15,458.47,459.67,1560260000,0
09/26/1994,00:00,459.65,465.55,459.31,462.71,1487060000,0
10/03/1994,00:00,462.69,463.31,449.27,455.1,1511270000,0
10/10/1994,00:00,455.12,471.3,455.12,469.1,1427870000,0
10/17/1994,00:00,469.11,471.43,463.83,464.89,1462020000,0
10/24/1994,00:00,464.89,473.78,458.26,473.77,1640720000,0
10/31/1994,00:00,473.76,474.74,462.28,462.28,1514850000,0
11/07/1994,00:00,462.31,469.95,461.25,462.35,1385380000,0
11/14/1994,00:00,462.44,468.51,460.25,461.47,1573730000,0
11/21/1994,00:00,461.69,463.41,444.18,452.29,1229350000,0
11/28/1994,00:00,452.26,457.13,447.97,453.3,1421420000,0
12/05/1994,00:00,453.3,455.04,442.88,446.96,1539640000,0
12/12/1994,00:00,446.95,458.8,445.62,458.8,1762490000,0
12/19/1994,00:00,458.78,461.7,456.37,459.83,1514380000,0
12/26/1994,00:00,459.85,462.73,459.0,459.27,964350000,0
01/02/1995,00:00,459.21,462.49,457.2,460.68,1199080000,0
01/09/1995,00:00,460.67,466.43,458.65,465.97,1627330000,0
01/16/1995,00:00,465.97,470.43,463.99,464.78,1667400000,0
01/23/1995,00:00,464.78,471.36,461.14,470.39,1628110000,0
01/30/1995,00:00,470.39,479.91,467.49,478.65,1888560000,0
02/06/1995,00:00,478.64,482.6,478.36,481.46,1579920000,0
02/13/1995,00:00,481.46,485.54,480.89,481.97,1643990000,0
02/20/1995,00:00,481.95,489.19,481.94,488.11,1344760000,0
02/27/1995,00:00,488.26,488.26,483.07,485.42,1626480000,0
03/06/1995,00:00,485.42,490.37,479.7,489.57,1706460000,0
03/13/1995,00:00,489.57,496.67,489.35,495.52,1685030000,0
03/20/1995,00:00,495.52,500.97,493.67,500.97,1658870000,0
03/27/1995,00:00,500.97,508.15,495.7,500.71,1718570000,0
04/03/1995,00:00,500.7,507.19,500.2,506.42,1577400000,0
04/10/1995,00:00,506.3,509.83,504.61,509.23,1201100000,0
04/17/1995,00:00,509.23,512.03,501.19,508.49,1828360000,0
04/24/1995,00:00,508.49,515.29,507.44,514.71,1700170000,0
05/01/1995,00:00,514.76,525.4,513.03,520.12,1769130000,0
05/08/1995,00:00,520.09,527.05,519.14,525.55,1736000000,0
05/15/1995,00:00,525.55,529.08,517.07,519.19,1736260000,0
05/22/1995,00:00,519.19,531.91,519.19,523.65,1673100000,0
05/29/1995,00:00,523.65,536.91,521.38,532.51,1353120000,0
06/05/1995,00:00,532.51,537.73,526.0,527.94,1623250000,0
06/12/1995,00:00,527.94,539.98,527.94,539.83,1737790000,0
06/19/1995,00:00,539.83,551.07,539.83,549.71,1846230000,0
06/26/1995,00:00,549.71,549.79,540.72,544.75,1636460000,0
07/03/1995,00:00,544.75,556.57,544.43,556.37,1362790000,0
07/10/1995,00:00,556.37,562.0,553.8,559.89,1903260000,0
07/17/1995,00:00,560.34,562.94,542.51,553.62,1999830000,0
07/24/1995,00:00,553.62,565.4,553.62,562.93,1750130000,0
07/31/1995,00:00,562.93,565.62,554.1,558.94,1666340000,0
08/07/1995,00:00,558.94,561.59,553.04,555.11,1461040000,0
08/14/1995,00:00,555.11,561.24,554.76,559.21,1660110000,0
08/21/1995,00:00,559.21,563.34,555.2,560.1,1441170000,0
08/28/1995,00:00,560.1,564.62,555.71,563.84,1466640000,0
09/04/1995,00:00,563.86,572.68,563.84,572.68,1341870000,0
09/11/1995,00:00,572.68,585.07,572.68,583.35,1868010000,0
09/18/1995,00:00,583.35,586.79,578.25,581.73,1835200000,0
09/25/1995,00:00,581.73,587.61,574.68,584.41,1751020000,0
10/02/1995,00:00,584.41,585.05,578.48,582.49,1711470000,0
10/09/1995,00:00,582.49,587.39,571.55,584.5,1747510000,0
10/16/1995,00:00,584.5,590.66,581.9,587.46,1864380000,0
10/23/1995,00:00,587.46,587.46,572.53,579.7,2023410000,0
10/30/1995,00:00,579.7,590.57,579.7,590.57,1820210000,0
11/06/1995,00:00,590.57,593.9,584.24,592.72,1713010000,0
11/13/1995,00:00,592.72,600.14,588.36,600.07,1886840000,0
11/20/1995,00:00,600.07,600.71,595.42,599.97,1272320000,0
11/27/1995,00:00,599.97,608.69,599.02,606.98,1999630000,0
12/04/1995,00:00,606.98,621.11,606.84,617.48,1967780000,0
12/11/1995,00:00,617.48,622.88,614.46,616.34,2209320000,0
12/18/1995,00:00,616.34,616.34,605.05,611.95,2047640000,0
12/25/1995,00:00,611.96,615.93,611.96,615.93,1079490000,0
01/01/1996,00:00,615.93,624.49,612.02,616.71,1782820000,0
01/08/1996,00:00,616.71,619.15,597.29,601.81,1836790000,0
01/15/1996,00:00,601.81,612.92,598.47,611.83,2138250000,0
01/22/1996,00:00,611.83,621.7,610.65,621.62,2130300000,0
01/29/1996,00:00,621.62,639.26,621.42,635.84,2181340000,0
02/05/1996,00:00,635.84,661.08,633.71,656.37,2259040000,0
02/12/1996,00:00,656.37,664.23,646.99,647.98,2122110000,0
02/19/1996,00:00,647.98,663.0,638.79,659.08,1755730000,0
02/26/1996,00:00,659.08,659.08,635.0,644.37,2203110000,0
03/04/1996,00:00,644.37,656.97,627.63,633.5,2263530000,0
03/11/1996,00:00,633.5,644.17,628.82,641.43,2340110000,0
03/18/1996,00:00,641.43,656.18,641.43,650.62,1981750000,0
03/25/1996,00:00,650.62,655.5,644.89,645.5,1927330000,0
04/01/1996,00:00,645.5,656.68,645.5,655.86,1568780000,0
04/08/1996,00:00,655.86,655.86,624.14,636.71,2246730000,0
04/15/1996,00:00,636.71,647.32,636.71,645.07,2115720000,0
04/22/1996,00:00,645.07,656.43,645.07,653.46,2206930000,0
04/29/1996,00:00,653.46,656.44,640.23,641.63,2019010000,0
05/06/1996,00:00,641.63,653.0,630.07,652.09,2114730000,0
05/13/1996,00:00,652.09,669.84,652.09,668.91,2123620000,0
05/20/1996,00:00,668.91,681.1,667.64,678.51,1979280000,0
05/27/1996,00:00,678.51,679.98,664.56,669.12,1421920000,0
06/03/1996,00:00,669.12,680.32,662.48,673.31,1997520000,0
06/10/1996,00:00,673.31,676.72,664.35,665.85,1928310000,0
06/17/1996,00:00,665.85,668.27,658.75,666.84,2016710000,0
06/24/1996,00:00,666.84,672.68,661.56,670.63,1988300000,0
07/01/1996,00:00,670.63,675.88,657.41,657.44,1251480000,0
07/08/1996,00:00,657.44,657.65,639.52,646.19,2106290000,0
07/15/1996,00:00,646.19,646.19,605.88,638.73,2498360000,0
07/22/1996,00:00,638.73,638.73,616.43,635.9,1967520000,0
07/29/1996,00:00,635.9,662.49,629.22,662.49,1907400000,0
08/05/1996,00:00,662.49,665.37,656.83,662.1,1710720000,0
08/12/1996,00:00,662.1,666.34,658.47,665.21,1679700000,0
08/19/1996,00:00,665.21,670.68,662.16,667.03,1640820000,0
08/26/1996,00:00,667.03,667.41,650.52,651.99,1467890000,0
09/02/1996,00:00,651.99,658.21,643.97,655.68,1407170000,0
09/09/1996,00:00,655.68,681.39,655.68,680.54,1948550000,0
09/16/1996,00:00,680.54,687.07,679.06,687.03,2194530000,0
09/23/1996,00:00,687.03,690.88,681.01,686.19,2125250000,0
09/30/1996,00:00,686.19,701.74,684.44,701.46,2100690000,0
10/07/1996,00:00,701.46,705.76,693.34,700.66,2015270000,0
10/14/1996,00:00,700.66,711.04,699.07,710.82,2173960000,0
10/21/1996,00:00,710.82,714.1,700.53,700.92,2054200000,0
10/28/1996,00:00,700.92,708.6,696.22,703.77,2213630000,0
11/04/1996,00:00,703.77,730.82,702.84,730.82,2299900000,0
11/11/1996,00:00,730.82,741.92,728.03,737.62,2264990000,0
11/18/1996,00:00,737.62,748.73,734.39,748.73,2338040000,0
11/25/1996,00:00,748.73,762.12,747.99,757.02,1395410000,0
12/02/1996,00:00,757.02,761.75,726.89,739.6,2411490000,0
12/09/1996,00:00,739.6,753.43,721.97,728.64,2273360000,0
12/16/1996,00:00,728.64,755.41,716.69,748.87,2648640000,0
12/23/1996,00:00,748.87,758.75,743.28,756.79,1016860000,0
12/30/1996,00:00,756.79,759.2,729.55,748.03,1655020000,0
01/06/1997,00:00,748.03,759.65,742.18,759.5,2728300000,0
01/13/1997,00:00,759.5,776.37,756.69,776.17,2573920000,0
01/20/1997,00:00,776.17,794.67,768.17,770.52,2828970000,0
01/27/1997,00:00,770.52,791.86,761.75,786.16,2588440000,0
02/03/1997,00:00,786.16,792.71,773.43,789.56,2611220000,0
02/10/1997,00:00,789.56,812.93,780.95,808.48,2603820000,0
02/17/1997,00:00,808.48,817.68,799.99,801.77,1964130000,0
02/24/1997,00:00,801.77,812.85,788.5,790.82,2536760000,0
03/03/1997,00:00,790.82,808.19,785.66,804.97,2556190000,0
03/10/1997,00:00,804.97,814.9,789.44,793.17,2451330000,0
03/17/1997,00:00,793.17,797.18,778.04,784.1,2634410000,0
03/24/1997,00:00,784.1,798.11,767.32,773.88,1922950000,0
03/31/1997,00:00,773.88,773.88,744.04,757.9,2592450000,0
04/07/1997,00:00,757.9,769.53,737.64,737.65,2222250000,0
04/14/1997,00:00,737.65,768.55,733.54,766.34,2385690000,0
04/21/1997,00:00,766.34,779.89,756.38,765.37,2302140000,0
04/28/1997,00:00,765.37,812.99,763.3,812.97,2468380000,0
05/05/1997,00:00,812.97,832.29,811.8,824.78,2643480000,0
05/12/1997,00:00,824.78,842.45,824.78,829.75,2399040000,0
05/19/1997,00:00,829.75,848.49,826.41,847.03,2180690000,0
05/26/1997,00:00,847.03,851.87,831.87,848.28,1923290000,0
06/02/1997,00:00,848.28,859.24,838.82,858.01,2371310000,0
06/09/1997,00:00,858.01,894.69,858.01,893.27,2675070000,0
06/16/1997,00:00,893.27,901.77,886.19,898.7,2639080000,0
06/23/1997,00:00,898.7,902.09,878.43,887.3,2610950000,0
06/30/1997,00:00,887.3,917.82,879.82,916.92,2007380000,0
07/07/1997,00:00,916.92,923.26,902.48,916.68,2685290000,0
07/14/1997,00:00,916.68,939.32,912.02,915.3,2950680000,0
07/21/1997,00:00,915.3,945.65,907.12,938.79,2748550000,0
07/28/1997,00:00,938.79,957.73,932.56,947.14,2641510000,0
08/04/1997,00:00,947.14,964.17,925.74,933.54,2686360000,0
08/11/1997,00:00,933.54,942.99,900.81,900.81,2635140000,0
08/18/1997,00:00,900.81,939.47,893.34,923.54,2540390000,0
08/25/1997,00:00,923.55,930.93,896.82,899.47,2230460000,0
09/01/1997,00:00,899.47,940.37,899.47,929.05,2136640000,0
09/08/1997,00:00,929.05,938.9,902.56,923.91,2605420000,0
09/15/1997,00:00,923.91,958.19,919.41,950.51,2892830000,0
09/22/1997,00:00,950.51,960.59,937.38,945.22,2683510000,0
09/29/1997,00:00,945.22,975.47,941.94,965.03,2761390000,0
10/06/1997,00:00,965.03,983.12,963.34,966.98,2673220000,0
10/13/1997,00:00,966.98,973.46,931.58,944.16,2592430000,0
10/20/1997,00:00,944.16,972.61,937.55,941.64,3030580000,0
10/27/1997,00:00,941.64,941.64,855.27,914.62,4024240000,0
11/03/1997,00:00,914.62,949.62,914.62,927.51,2764880000,0
11/10/1997,00:00,927.51,935.9,900.61,928.35,2774860000,0
11/17/1997,00:00,928.35,964.55,928.35,963.09,2854250000,0
11/24/1997,00:00,963.09,963.09,944.71,955.4,1779630000,0
12/01/1997,00:00,955.4,986.25,955.4,983.79,2988090000,0
12/08/1997,00:00,983.79,985.67,947.0,953.39,2842790000,0
12/15/1997,00:00,953.39,974.3,924.92,946.78,3251440000,0
12/22/1997,00:00,946.78,956.73,932.7,936.46,1466620000,0
12/29/1997,00:00,936.46,975.04,936.46,975.04,1776670000,0
01/05/1998,00:00,975.04,982.63,921.72,927.69,3312380000,0
01/12/1998,00:00,927.69,965.12,912.83,961.51,3194600000,0
01/19/1998,00:00,961.51,978.6,950.86,957.59,2553290000,0
01/26/1998,00:00,957.59,992.65,954.24,980.28,3306830000,0
02/02/1998,00:00,980.28,1013.51,980.28,1012.46,3385490000,0
02/09/1998,00:00,1012.46,1026.3,1006.28,1020.09,2910330000,0
02/16/1998,00:00,1020.09,1034.21,1020.09,1034.21,2388010000,0
02/23/1998,00:00,1034.21,1051.66,1028.89,1049.34,2972720000,0
03/02/1998,00:00,1049.34,1055.69,1030.87,1055.69,3161880000,0
03/09/1998,00:00,1055.69,1075.86,1050.02,1068.61,3104620000,0
03/16/1998,00:00,1068.61,1101.04,1068.61,1099.16,3178180000,0
03/23/1998,00:00,1099.16,1113.07,1091.14,1095.44,3102580000,0
03/30/1998,00:00,1095.44,1126.36,1090.02,1122.7,3177860000,0
04/06/1998,00:00,1122.7,1131.99,1098.21,1110.67,2461840000,0
04/13/1998,00:00,1110.67,1122.72,1100.6,1122.72,3235090000,0
04/20/1998,00:00,1122.72,1132.98,1104.77,1107.9,3254650000,0
04/27/1998,00:00,1107.9,1121.02,1076.7,1121.0,3280920000,0
05/04/1998,00:00,1121.0,1130.52,1094.53,1108.14,2892000000,0
05/11/1998,00:00,1108.14,1124.03,1102.78,1108.73,2965640000,0
05/18/1998,00:00,1108.73,1124.45,1097.99,1110.47,2668400000,0
05/25/1998,00:00,1110.47,1116.79,1074.39,1090.82,2369130000,0
06/01/1998,00:00,1090.82,1113.88,1078.1,1113.86,2848980000,0
06/08/1998,00:00,1113.86,1126.0,1080.83,1098.84,2977180000,0
06/15/1998,00:00,1098.84,1112.87,1074.67,1100.65,3310760000,0
06/22/1998,00:00,1100.65,1142.04,1099.42,1133.2,3093500000,0
06/29/1998,00:00,1133.2,1148.56,1131.98,1146.42,2533360000,0
07/06/1998,00:00,1146.42,1166.93,1145.03,1164.33,2986550000,0
07/13/1998,00:00,1164.33,1188.1,1160.21,1186.75,3294910000,0
07/20/1998,00:00,1186.75,1190.58,1129.11,1140.8,3400280000,0
07/27/1998,00:00,1140.8,1147.27,1114.3,1120.67,3301250000,0
08/03/1998,00:00,1120.67,1121.79,1057.35,1089.45,3852100000,0
08/10/1998,00:00,1089.45,1092.82,1054.0,1062.75,3370010000,0
08/17/1998,00:00,1062.75,1106.32,1054.92,1081.24,3255940000,0
08/24/1998,00:00,1081.24,1106.64,1021.04,1027.14,3676000000,0
08/31/1998,00:00,1027.14,1033.47,939.98,973.89,4689500000,0
09/07/1998,00:00,973.89,1027.72,968.64,1009.06,3218500000,0
09/14/1998,00:00,1009.06,1046.07,1009.06,1020.09,3725700000,0
09/21/1998,00:00,1020.09,1066.11,993.82,1044.75,3747180000,0
09/28/1998,00:00,1044.75,1061.46,971.69,1002.6,4053300000,0
10/05/1998,00:00,1002.6,1008.77,923.32,984.39,4632900000,0
10/12/1998,00:00,984.39,1062.65,984.39,1056.42,4195400000,0
10/19/1998,00:00,1056.42,1084.06,1054.23,1070.67,3834440000,0
10/26/1998,00:00,1070.67,1103.78,1059.65,1098.67,3536310000,0
11/02/1998,00:00,1098.67,1141.3,1098.67,1141.01,3772500000,0
11/09/1998,00:00,1141.01,1141.01,1115.55,1125.72,3244560000,0
11/16/1998,00:00,1125.72,1163.55,1125.72,1163.55,3365490000,0
11/23/1998,00:00,1163.55,1192.97,1163.55,1192.33,2380830000,0
11/30/1998,00:00,1192.33,1192.72,1149.61,1176.74,3713300000,0
12/07/1998,00:00,1176.74,1193.53,1153.19,1166.46,3530600000,0
12/14/1998,00:00,1166.46,1188.89,1136.89,1188.03,3824200000,0
12/21/1998,00:00,1188.03,1229.89,1188.03,1226.27,2369780000,0
12/28/1998,00:00,1226.27,1244.93,1220.78,1229.23,2431470000,0
01/04/1999,00:00,1229.23,1278.24,1219.1,1275.09,4439700000,0
01/11/1999,00:00,1275.09,1276.22,1205.46,1243.26,4145000000,0
01/18/1999,00:00,1243.26,1274.07,1217.97,1225.19,3348900000,0
01/25/1999,00:00,1225.19,1280.37,1219.46,1279.64,4279900000,0
02/01/1999,00:00,1279.64,1283.75,1232.28,1239.4,4247800000,0
02/08/1999,00:00,1239.4,1254.05,1211.89,1230.13,3670100000,0
02/15/1999,00:00,1230.13,1252.17,1220.7,1239.22,2831260000,0
02/22/1999,00:00,1239.22,1283.84,1225.01,1238.33,3806700000,0
03/01/1999,00:00,1238.33,1275.73,1216.03,1275.47,3810600000,0
03/08/1999,00:00,1275.47,1306.43,1271.58,1294.59,4090800000,0
03/15/1999,00:00,1294.59,1323.82,1291.03,1299.29,3977100000,0
03/22/1999,00:00,1299.29,1303.84,1256.43,1282.8,3722800000,0
03/29/1999,00:00,1282.8,1313.6,1282.56,1293.72,3104200000,0
04/05/1999,00:00,1293.72,1351.22,1293.72,1348.35,3866300000,0
04/12/1999,00:00,1348.35,1362.38,1308.38,1319.0,4665800000,0
04/19/1999,00:00,1319.0,1363.65,1284.21,1356.85,4792600000,0
04/26/1999,00:00,1356.85,1371.56,1314.58,1335.18,4495500000,0
05/03/1999,00:00,1335.18,1354.64,1317.44,1345.0,4348300000,0
05/10/1999,00:00,1345.0,1375.98,1332.63,1337.8,3959600000,0
05/17/1999,00:00,1337.8,1350.49,1321.19,1330.29,3658800000,0
05/24/1999,00:00,1330.29,1333.02,1277.31,1301.84,3913560000,0
05/31/1999,00:00,1301.84,1327.75,1277.47,1327.75,2825900000,0
06/07/1999,00:00,1327.75,1336.42,1287.88,1293.64,3426900000,0
06/14/1999,00:00,1293.64,1344.48,1292.2,1342.84,3787600000,0
06/21/1999,00:00,1342.84,1351.12,1308.47,1315.31,3448760000,0
06/28/1999,00:00,1315.31,1391.22,1315.31,1391.22,4046980000,0
07/05/1999,00:00,1391.22,1405.29,1384.95,1403.28,3045700000,0
07/12/1999,00:00,1403.28,1418.78,1386.51,1418.78,3710300000,0
07/19/1999,00:00,1418.78,1420.33,1349.91,1356.94,3584910000,0
07/26/1999,00:00,1356.94,1370.53,1328.49,1328.72,3535050000,0
08/02/1999,00:00,1328.72,1344.69,1287.23,1300.29,3736650000,0
08/09/1999,00:00,1300.29,1327.72,1267.73,1327.68,3750100000,0
08/16/1999,00:00,1327.68,1344.16,1315.35,1336.61,3303250000,0
08/23/1999,00:00,1336.61,1382.84,1336.61,1348.27,3568950000,0
08/30/1999,00:00,1348.27,1357.74,1304.88,1357.24,3518100000,0
09/06/1999,00:00,1357.24,1361.39,1333.91,1351.66,3088900000,0
09/13/1999,00:00,1351.66,1351.66,1299.97,1335.42,3780600000,0
09/20/1999,00:00,1335.42,1338.38,1263.84,1277.36,3971100000,0
09/27/1999,00:00,1277.36,1295.03,1256.26,1282.81,4435800000,0
10/04/1999,00:00,1282.81,1336.61,1282.81,1336.02,4389300000,0
10/11/1999,00:00,1336.02,1339.23,1245.39,1247.41,4060600000,0
10/18/1999,00:00,1247.41,1308.81,1233.7,1301.65,4624900000,0
10/25/1999,00:00,1301.65,1373.17,1280.48,1362.93,4861000000,0
11/01/1999,00:00,1362.93,1387.48,1346.41,1370.23,4668900000,0
11/08/1999,00:00,1370.23,1396.12,1359.98,1396.06,4437300000,0
11/15/1999,00:00,1396.06,1425.31,1392.28,1422.0,4614500000,0
11/22/1999,00:00,1422.0,1425.24,1399.17,1416.62,2846520000,0
11/29/1999,00:00,1416.62,1447.42,1386.95,1433.3,4608700000,0
12/06/1999,00:00,1433.3,1434.15,1391.47,1417.04,5068900000,0
12/13/1999,00:00,1417.04,1431.77,1396.2,1421.03,5459400000,0
12/20/1999,00:00,1421.03,1461.44,1411.1,1458.34,3446700000,0
12/27/1999,00:00,1458.34,1473.1,1450.83,1469.25,2874590000,0
01/03/2000,00:00,1469.25,1478.0,1377.68,1441.47,5343800000,0
01/10/2000,00:00,1441.47,1473.0,1427.08,1465.15,5169700000,0
01/17/2000,00:00,1465.15,1465.71,1438.54,1441.36,4455000000,0
01/24/2000,00:00,1441.36,1454.09,1356.2,1360.16,5532100000,0
01/31/2000,00:00,1360.16,1435.91,1350.14,1424.37,5205000000,0
02/07/2000,00:00,1424.37,1444.55,1378.89,1387.12,5100800000,0
02/14/2000,00:00,1387.12,1407.72,1345.32,1346.09,5115300000,0
02/21/2000,00:00,1346.09,1370.11,1329.15,1333.36,4253900000,0
02/28/2000,00:00,1333.36,1410.88,1325.07,1409.17,5853800000,0
03/06/2000,00:00,1409.17,1413.46,1346.62,1395.07,5807900000,0
03/13/2000,00:00,1395.07,1477.33,1356.99,1464.47,6190300000,0
03/20/2000,00:00,1464.47,1552.87,1446.06,1527.46,5192200000,0
03/27/2000,00:00,1527.46,1534.63,1474.63,1498.58,5342800000,0
04/03/2000,00:00,1498.58,1526.45,1416.41,1516.35,5547060000,0
04/10/2000,00:00,1516.35,1527.19,1339.4,1356.56,5312700000,0
04/17/2000,00:00,1356.56,1447.69,1346.5,1434.54,4211700000,0
04/24/2000,00:00,1434.54,1482.94,1407.13,1452.43,5035000000,0
05/01/2000,00:00,1452.43,1481.51,1398.36,1432.63,4700700000,0
05/08/2000,00:00,1432.63,1432.63,1375.14,1420.96,4502400000,0
05/15/2000,00:00,1420.96,1470.4,1401.74,1406.95,4292200000,0
05/22/2000,00:00,1406.95,1411.65,1361.09,1378.02,4598300000,0
05/29/2000,00:00,1378.02,1483.23,1378.02,1477.26,3927200000,0
06/05/2000,00:00,1477.26,1477.28,1454.74,1456.95,4283600000,0
06/12/2000,00:00,1456.95,1483.62,1442.38,1464.46,4901900000,0
06/19/2000,00:00,1464.46,1488.93,1438.31,1441.48,4833100000,0
06/26/2000,00:00,1441.48,1467.63,1434.63,1454.6,5597200000,0
07/03/2000,00:00,1454.6,1484.12,1439.56,1478.9,3350200000,0
07/10/2000,00:00,1478.9,1509.99,1470.48,1509.98,4807800000,0
07/17/2000,00:00,1509.98,1517.32,1477.91,1480.19,4756600000,0
07/24/2000,00:00,1480.19,1485.88,1413.89,1419.89,5221900000,0
07/31/2000,00:00,1419.89,1462.93,1418.71,1462.93,4937400000,0
08/07/2000,00:00,1462.93,1490.33,1453.06,1471.84,4677300000,0
08/14/2000,00:00,1471.84,1499.47,1468.56,1491.72,4353300000,0
08/21/2000,00:00,1491.72,1513.47,1489.52,1506.45,3944100000,0
08/28/2000,00:00,1506.45,1530.09,1500.09,1520.77,4171900000,0
09/04/2000,00:00,1520.77,1520.77,1489.88,1494.5,3780100000,0
09/11/2000,00:00,1494.5,1506.76,1460.22,1465.81,5241200000,0
09/18/2000,00:00,1465.81,1467.77,1421.88,1448.72,5382300000,0
09/25/2000,00:00,1448.72,1461.69,1419.44,1436.51,5667000000,0
10/02/2000,00:00,1436.52,1454.82,1397.06,1408.99,5642900000,0
10/09/2000,00:00,1408.99,1409.69,1327.08,1374.17,5760600000,0
10/16/2000,00:00,1374.17,1408.47,1305.79,1396.93,6083900000,0
10/23/2000,00:00,1396.93,1415.64,1337.81,1379.58,5911100000,0
10/30/2000,00:00,1379.58,1433.4,1376.86,1426.69,5925100000,0
11/06/2000,00:00,1428.76,1438.46,1365.97,1365.98,4794600000,0
11/13/2000,00:00,1365.98,1395.96,1328.62,1367.72,5341600000,0
11/20/2000,00:00,1367.72,1367.72,1321.89,1341.77,3460970000,0
11/27/2000,00:00,1341.77,1362.5,1294.9,1315.23,4758130000,0
12/04/2000,00:00,1315.18,1380.33,1310.23,1369.89,5888900000,0
12/11/2000,00:00,1369.89,1389.05,1305.38,1312.15,6103300000,0
12/18/2000,00:00,1312.15,1346.44,1254.07,1305.95,6473400000,0
12/25/2000,00:00,1305.97,1340.1,1301.64,1320.28,3950000000,0
01/01/2001,00:00,1320.28,1350.24,1274.62,1298.35,6571900000,0
01/08/2001,00:00,1298.35,1333.21,1276.29,1318.55,6290500000,0
01/15/2001,00:00,1318.32,1354.55,1313.33,1342.54,5407600000,0
01/22/2001,00:00,1342.54,1369.75,1333.84,1354.95,6061600000,0
01/29/2001,00:00,1354.92,1383.37,1348.72,1349.47,5665400000,0
02/05/2001,00:00,1349.47,1363.55,1309.98,1314.76,5413600000,0
02/12/2001,00:00,1314.76,1336.62,1293.18,1301.53,5675500000,0
02/19/2001,00:00,1301.53,1307.16,1215.44,1245.86,4917900000,0
02/26/2001,00:00,1245.86,1272.76,1214.5,1234.18,6059100000,0
